,u,v,depth
2011-05-14-02-00,-2.7400000000000002,-8.0899999999999999,62.0
2011-05-14-03-00,-0.90000000000000002,-0.46999999999999997,62.0
2011-05-14-03-59,1.98,-1.0900000000000001,62.0
2011-05-14-05-00,0.75,-1.1399999999999999,62.0
2011-05-14-06-00,2.7999999999999998,2.8999999999999999,62.0
2011-05-14-06-59,-2.5600000000000001,7.6900000000000004,62.0
2011-05-14-08-00,-1.71,5.1299999999999999,62.0
2011-05-14-09-00,0.73999999999999999,10.640000000000001,62.0
2011-05-14-09-59,5.2800000000000002,-0.23000000000000001,62.0
2011-05-14-11-00,9.2899999999999991,-7.1799999999999997,62.0
2011-05-14-12-00,5.0,-8.5399999999999991,62.0
2011-05-14-12-59,-1.1000000000000001,-15.84,62.0
2011-05-14-14-00,-3.0299999999999998,-15.99,62.0
2011-05-14-15-00,0.62,-10.66,62.0
2011-05-14-15-59,-1.3,-2.6699999999999999,62.0
2011-05-14-17-00,0.48999999999999999,2.96,62.0
2011-05-14-18-00,3.02,5.3600000000000003,62.0
2011-05-14-18-59,4.1500000000000004,4.3399999999999999,62.0
2011-05-14-20-00,8.9000000000000004,6.9800000000000004,62.0
2011-05-14-21-00,1.49,3.46,62.0
2011-05-14-21-59,4.5199999999999996,2.3599999999999999,62.0
2011-05-14-23-00,10.619999999999999,2.1699999999999999,62.0
2011-05-15-00-00,11.91,-17.559999999999999,62.0
2011-05-15-00-59,11.31,-13.359999999999999,62.0
2011-05-15-02-00,1.95,-13.81,62.0
2011-05-15-03-00,3.8799999999999999,-11.470000000000001,62.0
2011-05-15-03-59,-3.48,-10.19,62.0
2011-05-15-05-00,1.48,-1.8600000000000001,62.0
2011-05-15-06-00,7.1399999999999997,-1.25,62.0
2011-05-15-06-59,-3.0699999999999998,5.1500000000000004,62.0
2011-05-15-08-00,-1.5700000000000001,5.3700000000000001,62.0
2011-05-15-09-00,-7.5700000000000003,9.1400000000000006,62.0
2011-05-15-09-59,-9.3200000000000003,6.2300000000000004,62.0
2011-05-15-11-00,0.56999999999999995,0.90000000000000002,62.0
2011-05-15-12-00,8.2100000000000009,-3.1200000000000001,62.0
2011-05-15-12-59,-2.9900000000000002,-2.96,62.0
2011-05-15-14-00,1.9099999999999999,-6.5300000000000002,62.0
2011-05-15-15-00,-0.34999999999999998,-8.4399999999999995,62.0
2011-05-15-15-59,0.41999999999999998,-5.71,62.0
2011-05-15-17-00,-7.0599999999999996,0.64000000000000001,62.0
2011-05-15-18-00,-2.4700000000000002,1.6699999999999999,62.0
2011-05-15-18-59,1.8200000000000001,4.8099999999999996,62.0
2011-05-15-20-00,-4.9400000000000004,7.6200000000000001,62.0
2011-05-15-21-00,-4.96,8.7599999999999998,62.0
2011-05-15-21-59,1.8100000000000001,9.4900000000000002,62.0
2011-05-15-23-00,18.18,17.300000000000001,62.0
2011-05-16-00-00,-3.0699999999999998,-5.1699999999999999,62.0
2011-05-16-00-59,2.23,-14.039999999999999,62.0
2011-05-16-02-00,1.1000000000000001,-6.9699999999999998,62.0
2011-05-16-03-00,5.3600000000000003,-7.29,62.0
2011-05-16-03-59,5.7400000000000002,-10.720000000000001,62.0
2011-05-16-05-00,6.4199999999999999,-2.71,62.0
2011-05-16-06-00,6.71,-8.3499999999999996,62.0
2011-05-16-06-59,-5.8700000000000001,0.46999999999999997,62.0
2011-05-16-08-00,1.3899999999999999,-2.6200000000000001,62.0
2011-05-16-09-00,14.619999999999999,5.9400000000000004,62.0
2011-05-16-09-59,-0.34999999999999998,5.8399999999999999,62.0
2011-05-16-11-00,-7.1399999999999997,-2.2999999999999998,62.0
2011-05-16-12-00,-2.7400000000000002,-16.640000000000001,62.0
2011-05-16-12-59,-14.41,-20.57,62.0
2011-05-16-14-00,-23.09,-9.0399999999999991,62.0
2011-05-16-15-00,-12.210000000000001,-20.239999999999998,62.0
2011-05-16-15-59,10.19,-18.800000000000001,62.0
2011-05-16-17-00,9.3499999999999996,-6.3300000000000001,62.0
2011-05-16-18-00,8.1400000000000006,-3.9700000000000002,62.0
2011-05-16-18-59,-1.97,3.8999999999999999,62.0
2011-05-16-20-00,-0.050000000000000003,9.7799999999999994,62.0
2011-05-16-21-00,-2.29,10.69,62.0
2011-05-16-21-59,-4.5999999999999996,8.2400000000000002,62.0
2011-05-16-23-00,-6.9000000000000004,3.2999999999999998,62.0
2011-05-17-00-00,-10.199999999999999,-6.1100000000000003,62.0
2011-05-17-00-59,-5.7400000000000002,-11.369999999999999,62.0
2011-05-17-02-00,-13.08,-11.220000000000001,62.0
2011-05-17-03-00,-11.789999999999999,-10.640000000000001,62.0
2011-05-17-03-59,-2.2999999999999998,-9.9499999999999993,62.0
2011-05-17-05-00,4.1699999999999999,-9.6199999999999992,62.0
2011-05-17-06-00,5.9500000000000002,-11.800000000000001,62.0
2011-05-17-06-59,9.9199999999999999,-9.7100000000000009,62.0
2011-05-17-08-00,8.3100000000000005,2.2200000000000002,62.0
2011-05-17-09-00,14.83,3.8100000000000001,62.0
2011-05-17-09-59,-2.25,-2.6400000000000001,62.0
2011-05-17-11-00,4.3700000000000001,4.2999999999999998,62.0
2011-05-17-12-00,9.1799999999999997,-0.029999999999999999,62.0
2011-05-17-12-59,-3.3500000000000001,6.1100000000000003,62.0
2011-05-17-14-00,-2.5499999999999998,-1.27,62.0
2011-05-17-15-00,0.35999999999999999,-11.56,62.0
2011-05-17-15-59,4.6200000000000001,-13.65,62.0
2011-05-17-17-00,-1.1299999999999999,-6.4800000000000004,62.0
2011-05-17-18-00,0.12,0.66000000000000003,62.0
2011-05-17-18-59,-9.0999999999999996,-1.3100000000000001,62.0
2011-05-17-20-00,8.7799999999999994,-5.4500000000000002,62.0
2011-05-17-21-00,-1.1000000000000001,-4.7999999999999998,62.0
2011-05-17-21-59,6.1500000000000004,-2.1600000000000001,62.0
2011-05-17-23-00,-7.79,-2.5899999999999999,62.0
2011-05-18-00-00,-1.03,0.32000000000000001,62.0
2011-05-18-00-59,-1.29,-4.8600000000000003,62.0
2011-05-18-02-00,-7.9500000000000002,-14.51,62.0
2011-05-18-03-00,-1.74,-21.140000000000001,62.0
2011-05-18-03-59,-8.8499999999999996,-14.26,62.0
2011-05-18-05-00,0.52000000000000002,-13.18,62.0
2011-05-18-06-00,-7.5199999999999996,-18.449999999999999,62.0
2011-05-18-06-59,6.0700000000000003,-2.6000000000000001,62.0
2011-05-18-08-00,7.71,-1.0800000000000001,62.0
2011-05-18-09-00,0.17999999999999999,-7.0300000000000002,62.0
2011-05-18-09-59,-4.0,0.5,62.0
2011-05-18-11-00,1.26,-0.050000000000000003,62.0
2011-05-18-12-00,6.7699999999999996,1.77,62.0
2011-05-18-12-59,-1.1499999999999999,-5.3399999999999999,62.0
2011-05-18-14-00,-2.04,-7.2699999999999996,62.0
2011-05-18-15-00,-2.7999999999999998,-12.17,62.0
2011-05-18-15-59,2.04,-12.32,62.0
2011-05-18-17-00,2.27,-12.050000000000001,62.0
2011-05-18-18-00,1.5700000000000001,-11.42,62.0
2011-05-18-18-59,-1.45,-10.01,62.0
2011-05-18-20-00,2.8500000000000001,5.9400000000000004,62.0
2011-05-18-21-00,-0.44,11.119999999999999,62.0
2011-05-18-21-59,0.38,11.16,62.0
2011-05-18-23-00,-6.3700000000000001,5.7400000000000002,62.0
2011-05-19-00-00,-1.78,7.5,62.0
2011-05-19-00-59,-3.6699999999999999,6.8499999999999996,62.0
2011-05-19-02-00,-3.7599999999999998,7.8600000000000003,62.0
2011-05-19-03-00,-2.4900000000000002,-3.96,62.0
2011-05-19-03-59,-14.93,-13.43,62.0
2011-05-19-05-00,1.6499999999999999,-19.52,62.0
2011-05-19-06-00,-6.8600000000000003,-14.300000000000001,62.0
2011-05-19-06-59,-8.9499999999999993,-16.059999999999999,62.0
2011-05-19-08-00,-4.46,-7.5599999999999996,62.0
2011-05-19-09-00,3.2799999999999998,-1.96,62.0
2011-05-19-09-59,-1.48,1.8600000000000001,62.0
2011-05-19-11-00,7.9900000000000002,9.0099999999999998,62.0
2011-05-19-12-00,-1.1599999999999999,4.6600000000000001,62.0
2011-05-19-12-59,-2.1899999999999999,7.4900000000000002,62.0
2011-05-19-14-00,2.9399999999999999,5.9699999999999998,62.0
2011-05-19-15-00,4.2699999999999996,-6.0499999999999998,62.0
2011-05-19-15-59,5.9500000000000002,-2.5299999999999998,62.0
2011-05-19-17-00,1.3700000000000001,-8.25,62.0
2011-05-19-18-00,0.16,-12.66,62.0
2011-05-19-18-59,1.0700000000000001,-9.3800000000000008,62.0
2011-05-19-20-00,1.3700000000000001,-8.25,62.0
2011-05-19-21-00,3.5,-4.5,62.0
2011-05-19-21-59,5.5700000000000003,9.4399999999999995,62.0
2011-05-19-23-00,-0.92000000000000004,9.2100000000000009,62.0
2011-05-20-00-00,-4.4100000000000001,9.0199999999999996,62.0
2011-05-20-00-59,1.8799999999999999,6.3899999999999997,62.0
2011-05-20-02-00,5.5700000000000003,7.6699999999999999,62.0
2011-05-20-03-00,5.1100000000000003,3.8900000000000001,62.0
2011-05-20-03-59,0.12,-0.070000000000000007,62.0
2011-05-20-05-00,-1.5900000000000001,-13.07,62.0
2011-05-20-06-00,-5.7199999999999998,-7.5099999999999998,62.0
2011-05-20-06-59,-5.4500000000000002,-9.5099999999999998,62.0
2011-05-20-08-00,32.490000000000002,8.9800000000000004,62.0
2011-05-20-09-00,3.3599999999999999,0.25,62.0
2011-05-20-09-59,-3.5600000000000001,1.1499999999999999,62.0
2011-05-20-11-00,-2.1899999999999999,-2.8300000000000001,62.0
2011-05-20-12-00,-4.5099999999999998,11.5,62.0
2011-05-20-12-59,-15.279999999999999,5.2199999999999998,62.0
2011-05-20-14-00,-3.21,3.1299999999999999,62.0
2011-05-20-15-00,-0.40999999999999998,2.48,62.0
2011-05-20-15-59,2.7599999999999998,-2.3199999999999998,62.0
2011-05-20-17-00,3.1200000000000001,-4.6100000000000003,62.0
2011-05-20-21-00,19.739999999999998,-2.6699999999999999,62.0
2011-05-20-21-59,11.390000000000001,2.3900000000000001,62.0
2011-05-20-23-00,3.7999999999999998,9.4499999999999993,62.0
2011-05-21-00-00,-0.050000000000000003,8.0099999999999998,62.0
2011-05-21-00-59,-3.21,14.17,62.0
2011-05-21-02-00,-3.3300000000000001,14.970000000000001,62.0
2011-05-21-03-00,-3.2599999999999998,14.359999999999999,62.0
2011-05-21-03-59,-7.3499999999999996,6.5999999999999996,62.0
2011-05-21-05-00,-5.8499999999999996,3.6000000000000001,62.0
2011-05-21-06-00,-5.7599999999999998,-5.2300000000000004,62.0
2011-05-21-06-59,-6.9100000000000001,-14.84,62.0
2011-05-21-08-00,-5.9400000000000004,-7.4699999999999998,62.0
2011-05-21-09-00,-3.0800000000000001,-5.4900000000000002,62.0
2011-05-21-09-59,-8.5199999999999996,-6.1399999999999997,62.0
2011-05-21-11-00,-10.56,1.1799999999999999,62.0
2011-05-21-12-00,-2.3999999999999999,8.5700000000000003,62.0
2011-05-21-12-59,-1.0600000000000001,4.6900000000000004,62.0
2011-05-21-14-00,-5.75,-1.3700000000000001,62.0
2011-05-21-15-00,-5.54,0.050000000000000003,62.0
2011-05-21-15-59,-5.9299999999999997,-1.1100000000000001,62.0
2011-05-21-17-00,-10.130000000000001,-4.21,62.0
2011-05-21-18-00,-8.2799999999999994,-9.0899999999999999,62.0
2011-05-21-18-59,-3.4100000000000001,-10.06,62.0
2011-05-21-20-00,-8.2100000000000009,-14.69,62.0
2011-05-21-21-00,-3.8399999999999999,-6.1200000000000001,62.0
2011-05-21-21-59,-7.54,-12.0,62.0
2011-05-21-23-00,0.64000000000000001,-6.4800000000000004,62.0
2011-05-22-00-00,-10.449999999999999,-0.96999999999999997,62.0
2011-05-22-00-59,1.1100000000000001,1.8899999999999999,62.0
2011-05-22-02-00,-2.5,4.2699999999999996,62.0
2011-05-22-03-00,-5.3399999999999999,-4.9000000000000004,62.0
2011-05-22-03-59,-9.6400000000000006,1.97,62.0
2011-05-22-05-00,-0.089999999999999997,-3.98,62.0
2011-05-22-06-00,-7.1900000000000004,-7.8300000000000001,62.0
2011-05-22-06-59,-9.4499999999999993,-9.7400000000000002,62.0
2011-05-22-08-00,-8.9000000000000004,-11.25,62.0
2011-05-22-09-00,3.2000000000000002,-10.210000000000001,62.0
2011-05-22-09-59,-4.7599999999999998,-12.960000000000001,62.0
2011-05-22-11-00,0.90000000000000002,-5.5700000000000003,62.0
2011-05-22-12-00,1.0700000000000001,-3.6499999999999999,62.0
2011-05-22-12-59,-7.1500000000000004,2.7000000000000002,62.0
2011-05-22-14-00,-7.8700000000000001,0.20000000000000001,62.0
2011-05-22-15-00,-5.5899999999999999,4.5099999999999998,62.0
2011-05-22-15-59,-3.8900000000000001,7.6100000000000003,62.0
2011-05-22-17-00,-9.3499999999999996,-0.44,62.0
2011-05-22-18-00,-1.9399999999999999,1.3100000000000001,62.0
2011-05-22-18-59,-2.54,-0.22,62.0
2011-05-22-20-00,-0.40999999999999998,-3.2400000000000002,62.0
2011-05-22-21-00,6.5899999999999999,-5.7800000000000002,62.0
2011-05-22-21-59,0.98999999999999999,-7.3200000000000003,62.0
2011-05-22-23-00,2.6200000000000001,-4.3399999999999999,62.0
2011-05-23-00-00,0.67000000000000004,-2.2999999999999998,62.0
2011-05-23-00-59,2.8199999999999998,1.76,62.0
2011-05-23-02-00,2.7999999999999998,2.8999999999999999,62.0
2011-05-23-03-00,-4.4299999999999997,5.8899999999999997,62.0
2011-05-23-03-59,-0.10000000000000001,2.4700000000000002,62.0
2011-05-23-05-00,-8.0600000000000005,3.6899999999999999,62.0
2011-05-23-06-00,-9.1600000000000001,1.3899999999999999,62.0
2011-05-23-06-59,-7.5999999999999996,1.4199999999999999,62.0
2011-05-23-08-00,2.8199999999999998,-5.0099999999999998,62.0
2011-05-23-09-00,0.93999999999999995,-7.8499999999999996,62.0
2011-05-23-09-59,5.1699999999999999,-3.7999999999999998,62.0
2011-05-23-11-00,3.8100000000000001,-3.0499999999999998,62.0
2011-05-23-12-00,8.8100000000000005,-2.3199999999999998,62.0
2011-05-23-12-59,6.2599999999999998,2.46,62.0
2011-05-23-14-00,2.9900000000000002,-3.8100000000000001,62.0
2011-05-23-15-00,3.2999999999999998,-4.8700000000000001,62.0
2011-05-23-15-59,-7.6600000000000001,6.6100000000000003,62.0
2011-05-23-17-00,-7.0999999999999996,-2.0800000000000001,62.0
2011-05-23-18-00,-7.7199999999999998,8.5800000000000001,62.0
2011-05-23-18-59,-3.4300000000000002,-0.38,62.0
2011-05-23-20-00,-3.4399999999999999,-1.4199999999999999,62.0
2011-05-23-21-00,0.91000000000000003,-2.7599999999999998,62.0
2011-05-23-21-59,4.5599999999999996,-2.4199999999999999,62.0
2011-05-23-23-00,1.28,-7.2300000000000004,62.0
2011-05-24-00-00,4.9699999999999998,-6.6699999999999999,62.0
2011-05-24-00-59,4.6600000000000001,-2.3900000000000001,62.0
2011-05-24-02-00,3.73,0.78000000000000003,62.0
2011-05-24-03-00,-3.3999999999999999,0.56999999999999995,62.0
2011-05-24-03-59,-5.0300000000000002,-1.6799999999999999,62.0
2011-05-24-05-00,-12.609999999999999,3.9199999999999999,62.0
2011-05-24-06-00,-12.52,5.4000000000000004,62.0
2011-05-24-06-59,6.5800000000000001,-6.0999999999999996,62.0
2011-05-24-08-00,-3.1499999999999999,-3.1099999999999999,62.0
2011-05-24-09-00,-5.7699999999999996,2.27,62.0
2011-05-24-09-59,9.5299999999999994,1.95,62.0
2011-05-24-11-00,4.9900000000000002,-2.8100000000000001,62.0
2011-05-24-12-00,5.9699999999999998,-2.9399999999999999,62.0
2011-05-24-12-59,3.1000000000000001,-1.7,62.0
2011-05-24-14-00,4.6299999999999999,4.4800000000000004,62.0
2011-05-24-15-00,-5.3099999999999996,10.32,62.0
2011-05-24-15-59,-3.27,1.55,62.0
2011-05-24-17-00,-2.8999999999999999,9.5700000000000003,62.0
2011-05-24-18-00,-2.2999999999999998,-1.3999999999999999,62.0
2011-05-24-18-59,-1.51,-1.5900000000000001,62.0
2011-05-24-20-00,-7.46,-8.3300000000000001,62.0
2011-05-24-21-00,-8.9800000000000004,-10.960000000000001,62.0
2011-05-24-21-59,-1.05,-8.5399999999999991,62.0
2011-05-24-23-00,-1.72,-8.0099999999999998,62.0
2011-05-25-00-00,-3.0800000000000001,-6.9400000000000004,62.0
2011-05-25-00-59,-0.46999999999999997,-2.3199999999999998,62.0
2011-05-25-02-00,2.4399999999999999,-0.84999999999999998,62.0
2011-05-25-03-00,-1.22,-0.46000000000000002,62.0
2011-05-25-03-59,0.28000000000000003,-0.23000000000000001,62.0
2011-05-25-05-00,-4.8600000000000003,-2.2599999999999998,62.0
2011-05-25-06-00,-5.6299999999999999,7.8399999999999999,62.0
2011-05-25-06-59,-3.2599999999999998,5.8200000000000003,62.0
2011-05-25-08-00,-4.29,3.6400000000000001,62.0
2011-05-25-09-00,-1.97,-8.5999999999999996,62.0
2011-05-25-09-59,-2.6000000000000001,-6.7999999999999998,62.0
2011-05-25-11-00,-0.52000000000000002,-8.9000000000000004,62.0
2011-05-25-12-00,-2.5600000000000001,-10.85,62.0
2011-05-25-12-59,-2.9100000000000001,-3.25,62.0
2011-05-25-14-00,-1.29,-2.3599999999999999,62.0
2011-05-25-15-00,2.5499999999999998,-3.0099999999999998,62.0
2011-05-25-15-59,3.7999999999999998,3.3999999999999999,62.0
2011-05-25-17-00,-0.95999999999999996,4.7199999999999998,62.0
2011-05-25-18-00,0.16,6.9199999999999999,62.0
2011-05-25-18-59,-3.0699999999999998,3.3700000000000001,62.0
2011-05-25-20-00,-4.5099999999999998,2.2200000000000002,62.0
2011-05-25-21-00,-4.6699999999999999,-3.9700000000000002,62.0
2011-05-25-21-59,-1.25,-4.6399999999999997,62.0
2011-05-25-23-00,-2.3900000000000001,-4.6600000000000001,62.0
2011-05-26-00-00,-0.45000000000000001,-7.7400000000000002,62.0
2011-05-26-00-59,0.89000000000000001,-7.6600000000000001,62.0
2011-05-26-02-00,3.54,-3.5499999999999998,62.0
2011-05-26-03-00,-3.6400000000000001,-0.75,62.0
2011-05-26-03-59,0.84999999999999998,0.66000000000000003,62.0
2011-05-26-05-00,-1.1399999999999999,2.48,62.0
2011-05-26-06-00,-3.0600000000000001,3.6899999999999999,62.0
2011-05-26-06-59,-1.71,5.8499999999999996,62.0
2011-05-26-08-00,-2.2400000000000002,0.91000000000000003,62.0
2011-05-26-09-00,-7.2699999999999996,2.04,62.0
2011-05-26-09-59,-3.0,-1.5,62.0
2011-05-26-11-00,0.059999999999999998,-2.6899999999999999,62.0
2011-05-26-12-00,-2.6000000000000001,-3.5699999999999998,62.0
2011-05-26-12-59,-2.3100000000000001,-1.72,62.0
2011-05-26-14-00,-0.56999999999999995,-7.6699999999999999,62.0
2011-05-26-15-00,-0.69999999999999996,-2.6000000000000001,62.0
2011-05-26-15-59,6.6100000000000003,-2.6499999999999999,62.0
2011-05-26-17-00,0.67000000000000004,3.4199999999999999,62.0
2011-05-26-18-00,-0.68000000000000005,0.53000000000000003,62.0
2011-05-26-18-59,-2.1800000000000002,-5.7400000000000002,62.0
2011-05-26-20-00,-8.1300000000000008,-3.21,62.0
2011-05-26-21-00,-2.9900000000000002,-2.23,62.0
2011-05-26-21-59,-9.1699999999999999,-3.2000000000000002,62.0
2011-05-26-23-00,-1.1699999999999999,-10.970000000000001,62.0
2011-05-27-00-00,-2.2400000000000002,-9.0899999999999999,62.0
2011-05-27-00-59,-2.8900000000000001,-5.4299999999999997,62.0
2011-05-27-02-00,-2.1800000000000002,-6.79,62.0
2011-05-27-03-00,-1.6200000000000001,-6.21,62.0
2011-05-27-03-59,-0.089999999999999997,1.74,62.0
2011-05-27-05-00,-1.6799999999999999,0.029999999999999999,62.0
2011-05-27-06-00,-4.9500000000000002,2.2999999999999998,62.0
2011-05-27-06-59,-5.0800000000000001,5.5999999999999996,62.0
2011-05-27-08-00,-1.49,1.54,62.0
2011-05-27-09-00,-5.0,1.77,62.0
2011-05-27-09-59,-1.26,1.8200000000000001,62.0
2011-05-27-11-00,-5.2300000000000004,-7.7800000000000002,62.0
2011-05-27-12-00,-1.0600000000000001,-8.8499999999999996,62.0
2011-05-27-12-59,-2.8199999999999998,-6.7599999999999998,62.0
2011-05-27-14-00,0.050000000000000003,-10.51,62.0
2011-05-27-15-00,0.98999999999999999,-2.3199999999999998,62.0
2011-05-27-15-59,1.29,-3.6899999999999999,62.0
2011-05-27-17-00,-0.01,-2.0899999999999999,62.0
2011-05-27-18-00,-0.46000000000000002,-0.55000000000000004,62.0
2011-05-27-18-59,-0.60999999999999999,0.66000000000000003,62.0
2011-05-27-20-00,-1.73,1.99,62.0
2011-05-27-21-00,-5.5,7.04,62.0
2011-05-27-21-59,-1.1299999999999999,0.29999999999999999,62.0
2011-05-27-23-00,-1.3200000000000001,0.23999999999999999,62.0
2011-05-28-00-00,2.79,-9.1899999999999995,62.0
2011-05-28-00-59,4.2800000000000002,-7.5,62.0
2011-05-28-02-00,1.25,-8.1799999999999997,62.0
2011-05-28-03-00,10.08,-6.3300000000000001,62.0
2011-05-28-03-59,2.7799999999999998,4.04,62.0
2011-05-28-05-00,5.0999999999999996,-0.69999999999999996,62.0
2011-05-28-06-00,5.7699999999999996,3.77,62.0
2011-05-28-06-59,4.8399999999999999,6.6200000000000001,62.0
2011-05-28-08-00,2.0600000000000001,10.4,62.0
2011-05-28-09-00,0.67000000000000004,1.97,62.0
2011-05-28-09-59,1.6899999999999999,2.79,62.0
2011-05-28-11-00,1.6399999999999999,7.5700000000000003,62.0
2011-05-28-12-00,-2.2000000000000002,-2.1000000000000001,62.0
2011-05-28-12-59,4.3899999999999997,-3.6099999999999999,62.0
2011-05-28-14-00,11.960000000000001,2.5600000000000001,62.0
2011-05-28-15-00,4.6399999999999997,-1.25,62.0
2011-05-28-15-59,5.6200000000000001,-1.0600000000000001,62.0
2011-05-28-17-00,-0.94999999999999996,1.8100000000000001,62.0
2011-05-28-18-00,3.98,2.4100000000000001,62.0
2011-05-28-18-59,2.04,3.7200000000000002,62.0
2011-05-28-20-00,1.6899999999999999,8.8300000000000001,62.0
2011-05-28-21-00,-4.1100000000000003,6.9299999999999997,62.0
2011-05-28-21-59,-0.11,7.1600000000000001,62.0
2011-05-28-23-00,-2.8999999999999999,0.29999999999999999,62.0
2011-05-29-00-00,-1.1399999999999999,0.70999999999999996,62.0
2011-05-29-00-59,-0.59999999999999998,-0.80000000000000004,62.0
2011-05-29-02-00,3.6800000000000002,-2.2599999999999998,62.0
2011-05-29-03-00,1.8799999999999999,-8.1999999999999993,62.0
2011-05-29-03-59,-2.8399999999999999,-5.6200000000000001,62.0
2011-05-29-05-00,-0.56000000000000005,-3.0800000000000001,62.0
2011-05-29-06-00,-3.1200000000000001,-4.6600000000000001,62.0
2011-05-29-06-59,2.6699999999999999,1.2,62.0
2011-05-29-08-00,-5.8200000000000003,-0.040000000000000001,62.0
2011-05-29-09-00,-1.9099999999999999,0.47999999999999998,62.0
2011-05-29-09-59,-3.6800000000000002,6.5300000000000002,62.0
2011-05-29-11-00,-3.3100000000000001,3.8300000000000001,62.0
2011-05-29-12-00,0.78000000000000003,-4.46,62.0
2011-05-29-12-59,-3.98,1.1299999999999999,62.0
2011-05-29-14-00,-3.6200000000000001,-6.1600000000000001,62.0
2011-05-29-15-00,-1.72,-8.0099999999999998,62.0
2011-05-29-15-59,-3.3500000000000001,-4.21,62.0
2011-05-29-17-00,-1.9399999999999999,1.3100000000000001,62.0
2011-05-29-18-00,0.0,-0.72999999999999998,62.0
2011-05-29-18-59,0.39000000000000001,7.2000000000000002,62.0
2011-05-29-20-00,-0.75,6.1399999999999997,62.0
2011-05-29-21-00,-4.3200000000000003,5.5099999999999998,62.0
2011-05-29-21-59,-7.5300000000000002,5.0899999999999999,62.0
2011-05-29-23-00,-3.25,-3.1400000000000001,62.0
