,current speed,direction,u,v
2003-03-17-14-00,16.719999999999999,243.13,-14.91,-7.5599999999999996
2003-03-17-15-00,14.08,245.59,-12.82,-5.8200000000000003
2003-03-17-15-59,7.6299999999999999,261.75999999999999,-7.5499999999999998,-1.0900000000000001
2003-03-17-17-00,4.4000000000000004,328.56999999999999,-2.29,3.75
2003-03-17-18-00,5.8700000000000001,15.289999999999999,1.55,5.6600000000000001
2003-03-17-18-59,9.9700000000000006,29.0,4.8399999999999999,8.7200000000000006
2003-03-17-20-00,13.789999999999999,14.59,3.4700000000000002,13.34
2003-03-17-21-00,11.44,2.2799999999999998,0.46000000000000002,11.43
2003-03-17-21-59,9.0899999999999999,353.83999999999997,-0.96999999999999997,9.0399999999999991
2003-03-17-23-00,12.32,301.85000000000002,-10.460000000000001,6.5
2003-03-18-00-00,21.699999999999999,282.16000000000003,-21.219999999999999,4.5700000000000003
2003-03-18-00-59,26.100000000000001,262.47000000000003,-25.879999999999999,-3.4199999999999999
2003-03-18-02-00,29.620000000000001,260.36000000000001,-29.199999999999999,-4.96
2003-03-18-03-00,19.649999999999999,255.78999999999999,-19.050000000000001,-4.8200000000000003
2003-03-18-03-59,11.73,244.88999999999999,-10.619999999999999,-4.9800000000000004
2003-03-18-05-00,6.1600000000000001,222.38,-4.1500000000000004,-4.5499999999999998
2003-03-18-06-00,2.3500000000000001,70.140000000000001,2.21,0.80000000000000004
2003-03-18-06-59,9.9700000000000006,105.65000000000001,9.5999999999999996,-2.6899999999999999
2003-03-18-08-00,7.3300000000000001,159.80000000000001,2.5299999999999998,-6.8799999999999999
2003-03-18-09-00,5.2800000000000002,225.55000000000001,-3.77,-3.7000000000000002
2003-03-18-09-59,11.73,235.03999999999999,-9.6199999999999992,-6.7199999999999998
2003-03-18-11-00,15.539999999999999,241.37,-13.640000000000001,-7.4500000000000002
2003-03-18-12-00,36.369999999999997,263.87,-36.159999999999997,-3.8799999999999999
2003-03-18-12-59,49.270000000000003,257.19,-48.049999999999997,-10.92
2003-03-18-14-00,41.359999999999999,265.63,-41.240000000000002,-3.1499999999999999
2003-03-18-15-00,27.57,270.19999999999999,-27.57,0.10000000000000001
2003-03-18-15-59,17.890000000000001,269.5,-17.890000000000001,-0.16
2003-03-18-17-00,13.789999999999999,294.81,-12.51,5.79
2003-03-18-18-00,6.1600000000000001,348.56999999999999,-1.22,6.04
2003-03-18-18-59,9.6799999999999997,18.109999999999999,3.0099999999999998,9.1999999999999993
2003-03-18-20-00,15.25,27.25,6.9800000000000004,13.56
2003-03-18-21-00,12.609999999999999,13.18,2.8799999999999999,12.279999999999999
2003-03-18-21-59,7.9199999999999999,348.22000000000003,-1.6200000000000001,7.75
2003-03-18-23-00,9.9700000000000006,276.18000000000001,-9.9100000000000001,1.0700000000000001
2003-03-19-00-00,15.25,284.62,-14.76,3.8500000000000001
2003-03-19-00-59,18.18,255.08000000000001,-17.57,-4.6799999999999997
2003-03-19-02-00,36.659999999999997,236.80000000000001,-30.68,-20.07
2003-03-19-03-00,35.780000000000001,241.02000000000001,-31.300000000000001,-17.34
2003-03-19-03-59,21.699999999999999,232.58000000000001,-17.239999999999998,-13.19
2003-03-19-05-00,30.5,224.13999999999999,-21.239999999999998,-21.890000000000001
2003-03-19-06-00,27.280000000000001,218.52000000000001,-16.989999999999998,-21.34
2003-03-19-06-59,22.879999999999999,214.30000000000001,-12.890000000000001,-18.899999999999999
2003-03-19-08-00,19.059999999999999,229.41999999999999,-14.48,-12.4
2003-03-19-09-00,17.300000000000001,244.88999999999999,-15.67,-7.3399999999999999
2003-03-19-09-59,17.600000000000001,258.60000000000002,-17.25,-3.48
2003-03-19-11-00,25.219999999999999,227.66,-18.640000000000001,-16.989999999999998
2003-03-19-12-00,31.68,244.18000000000001,-28.52,-13.789999999999999
2003-03-19-12-59,31.09,244.18000000000001,-27.989999999999998,-13.539999999999999
2003-03-19-14-00,29.920000000000002,248.05000000000001,-27.75,-11.18
2003-03-19-15-00,26.399999999999999,241.37,-23.170000000000002,-12.65
2003-03-19-15-59,21.120000000000001,230.47,-16.289999999999999,-13.44
2003-03-19-17-00,9.9700000000000006,248.40000000000001,-9.2699999999999996,-3.6699999999999999
2003-03-19-18-00,3.52,248.05000000000001,-3.2599999999999998,-1.3200000000000001
2003-03-19-18-59,6.1600000000000001,77.530000000000001,6.0099999999999998,1.3300000000000001
2003-03-19-20-00,13.199999999999999,101.08,12.949999999999999,-2.54
2003-03-19-21-00,13.199999999999999,102.48999999999999,12.890000000000001,-2.8500000000000001
2003-03-19-21-59,10.85,185.47,-1.03,-10.800000000000001
2003-03-19-23-00,18.18,220.28,-11.76,-13.869999999999999
2003-03-20-00-00,27.57,231.53,-21.579999999999998,-17.149999999999999
2003-03-20-00-59,31.09,238.21000000000001,-26.420000000000002,-16.379999999999999
2003-03-20-02-00,34.020000000000003,240.31999999999999,-29.559999999999999,-16.850000000000001
2003-03-20-03-00,27.280000000000001,234.34,-22.16,-15.9
2003-03-20-03-59,18.48,220.97999999999999,-12.119999999999999,-13.949999999999999
2003-03-20-05-00,4.9900000000000002,192.84999999999999,-1.1100000000000001,-4.8600000000000003
2003-03-20-06-00,10.27,52.210000000000001,8.1099999999999994,6.29
2003-03-20-06-59,17.600000000000001,70.489999999999995,16.59,5.8799999999999999
2003-03-20-08-00,19.059999999999999,80.689999999999998,18.809999999999999,3.0800000000000001
2003-03-20-09-00,25.809999999999999,73.659999999999997,24.77,7.2599999999999998
2003-03-20-09-59,25.52,76.120000000000005,24.77,6.1200000000000001
2003-03-20-11-00,21.699999999999999,62.409999999999997,19.239999999999998,10.050000000000001
2003-03-20-12-00,12.029999999999999,87.370000000000005,12.01,0.55000000000000004
2003-03-20-12-59,11.73,155.22999999999999,4.9199999999999999,-10.65
2003-03-20-14-00,16.719999999999999,209.38,-8.1999999999999993,-14.57
2003-03-20-15-00,19.940000000000001,205.86000000000001,-8.6999999999999993,-17.949999999999999
2003-03-20-15-59,33.439999999999998,238.56,-28.530000000000001,-17.440000000000001
2003-03-20-17-00,29.920000000000002,238.91,-25.620000000000001,-15.449999999999999
2003-03-20-18-00,19.359999999999999,241.72,-17.050000000000001,-9.1699999999999999
2003-03-20-18-59,7.3300000000000001,245.94,-6.7000000000000002,-2.9900000000000002
2003-03-20-20-00,5.8700000000000001,99.680000000000007,5.7800000000000002,-0.98999999999999999
2003-03-20-21-00,3.8100000000000001,11.779999999999999,0.78000000000000003,3.73
2003-03-20-21-59,9.9700000000000006,6.8499999999999996,1.1899999999999999,9.9000000000000004
2003-03-20-23-00,11.44,337.70999999999998,-4.3399999999999999,10.58
2003-03-21-00-00,17.300000000000001,307.47000000000003,-13.73,10.529999999999999
2003-03-21-00-59,26.98,286.01999999999998,-25.940000000000001,7.4500000000000002
2003-03-21-02-00,25.219999999999999,263.17000000000002,-25.039999999999999,-3.0
2003-03-21-03-00,24.34,267.74000000000001,-24.32,-0.95999999999999996
2003-03-21-03-59,26.100000000000001,271.25999999999999,-26.100000000000001,0.56999999999999995
2003-03-21-05-00,19.940000000000001,272.31,-19.93,0.80000000000000004
2003-03-21-06-00,13.789999999999999,268.80000000000001,-13.779999999999999,-0.28999999999999998
2003-03-21-06-59,5.2800000000000002,34.280000000000001,2.9700000000000002,4.3600000000000003
2003-03-21-08-00,5.8700000000000001,344.35000000000002,-1.5800000000000001,5.6500000000000004
2003-03-21-09-00,16.129999999999999,7.21,2.02,16.0
2003-03-21-09-59,17.300000000000001,47.990000000000002,12.859999999999999,11.58
2003-03-21-11-00,18.18,43.770000000000003,12.58,13.130000000000001
2003-03-21-12-00,12.91,36.390000000000001,7.6600000000000001,10.390000000000001
2003-03-21-12-59,2.6400000000000001,67.329999999999998,2.4399999999999999,1.02
2003-03-21-14-00,10.27,233.63999999999999,-8.2699999999999996,-6.0899999999999999
2003-03-21-15-00,16.129999999999999,241.02000000000001,-14.109999999999999,-7.8200000000000003
2003-03-21-15-59,25.219999999999999,230.12,-19.359999999999999,-16.170000000000002
2003-03-21-17-00,28.449999999999999,228.36000000000001,-21.260000000000002,-18.899999999999999
2003-03-21-18-00,26.690000000000001,235.38999999999999,-21.969999999999999,-15.16
2003-03-21-18-59,22.289999999999999,216.06,-13.119999999999999,-18.02
2003-03-21-20-00,21.41,217.46000000000001,-13.02,-16.989999999999998
2003-03-21-21-00,10.85,201.28999999999999,-3.9399999999999999,-10.109999999999999
2003-03-21-21-59,4.1100000000000003,256.13999999999999,-3.9900000000000002,-0.97999999999999998
2003-03-21-23-00,8.8000000000000007,305.00999999999999,-7.21,5.0499999999999998
2003-03-22-00-00,13.49,299.74000000000001,-11.720000000000001,6.6900000000000004
2003-03-22-00-59,19.359999999999999,297.63,-17.149999999999999,8.9800000000000004
2003-03-22-02-00,24.050000000000001,294.45999999999998,-21.890000000000001,9.9600000000000009
2003-03-22-03-00,19.059999999999999,303.95999999999998,-15.81,10.65
2003-03-22-03-59,15.539999999999999,290.24000000000001,-14.58,5.3799999999999999
2003-03-22-05-00,10.56,229.41999999999999,-8.0199999999999996,-6.8700000000000001
2003-03-22-06-00,12.609999999999999,202.34,-4.79,-11.67
2003-03-22-06-59,9.3900000000000006,132.72999999999999,6.8899999999999997,-6.3700000000000001
2003-03-22-08-00,15.84,126.75,12.69,-9.4800000000000004
2003-03-22-09-00,18.18,138.34999999999999,12.08,-13.59
2003-03-22-09-59,17.300000000000001,129.91,13.27,-11.1
2003-03-22-11-00,13.199999999999999,128.50999999999999,10.33,-8.2200000000000006
2003-03-22-12-00,8.8000000000000007,156.28,3.54,-8.0600000000000005
2003-03-22-12-59,16.719999999999999,209.72999999999999,-8.2899999999999991,-14.52
2003-03-22-14-00,24.050000000000001,227.66,-17.780000000000001,-16.199999999999999
2003-03-22-15-00,31.68,231.53,-24.800000000000001,-19.710000000000001
2003-03-22-15-59,34.32,222.03,-22.98,-25.489999999999998
2003-03-22-17-00,34.899999999999999,238.91,-29.890000000000001,-18.02
2003-03-22-18-00,30.210000000000001,276.52999999999997,-30.010000000000002,3.4399999999999999
2003-03-22-18-59,11.73,287.43000000000001,-11.19,3.5099999999999998
2003-03-22-20-00,16.129999999999999,303.95999999999998,-13.380000000000001,9.0099999999999998
2003-03-22-21-00,10.27,34.280000000000001,5.7800000000000002,8.4800000000000004
2003-03-22-21-59,16.129999999999999,59.240000000000002,13.859999999999999,8.25
2003-03-22-23-00,23.760000000000002,60.299999999999997,20.640000000000001,11.77
2003-03-23-00-00,21.120000000000001,66.269999999999996,19.329999999999998,8.5
2003-03-23-00-59,14.08,87.370000000000005,14.06,0.65000000000000002
2003-03-23-02-00,10.27,105.3,9.9000000000000004,-2.71
2003-03-23-03-00,11.73,145.03,6.7199999999999998,-9.6099999999999994
2003-03-23-03-59,17.010000000000002,176.33000000000001,1.0900000000000001,-16.98
2003-03-23-05-00,25.809999999999999,215.69999999999999,-15.06,-20.960000000000001
2003-03-23-06-00,29.039999999999999,225.90000000000001,-20.850000000000001,-20.210000000000001
2003-03-23-06-59,31.68,219.91999999999999,-20.329999999999998,-24.289999999999999
2003-03-23-08-00,26.100000000000001,213.24000000000001,-14.31,-21.829999999999998
2003-03-23-09-00,22.0,205.86000000000001,-9.5899999999999999,-19.789999999999999
2003-03-23-09-59,19.359999999999999,194.96000000000001,-5.0,-18.699999999999999
2003-03-23-11-00,21.120000000000001,179.13999999999999,0.32000000000000001,-21.120000000000001
2003-03-23-12-00,11.73,200.22999999999999,-4.0599999999999996,-11.01
2003-03-23-12-59,12.029999999999999,222.03,-8.0500000000000007,-8.9299999999999997
2003-03-23-14-00,13.49,224.13999999999999,-9.4000000000000004,-9.6799999999999997
2003-03-23-15-00,14.66,223.44,-10.08,-10.65
2003-03-23-15-59,16.129999999999999,226.59999999999999,-11.720000000000001,-11.08
2003-03-23-17-00,21.120000000000001,220.28,-13.65,-16.109999999999999
2003-03-23-18-00,26.690000000000001,226.25,-19.280000000000001,-18.460000000000001
2003-03-23-18-59,24.34,228.00999999999999,-18.09,-16.289999999999999
2003-03-23-20-00,19.059999999999999,189.33000000000001,-3.0899999999999999,-18.809999999999999
2003-03-23-21-00,21.699999999999999,178.43000000000001,0.58999999999999997,-21.699999999999999
2003-03-23-21-59,18.48,178.43000000000001,0.5,-18.469999999999999
2003-03-23-23-00,13.199999999999999,153.12,5.9699999999999998,-11.77
2003-03-24-00-00,12.91,151.71000000000001,6.1200000000000001,-11.359999999999999
2003-03-24-00-59,20.530000000000001,212.53999999999999,-11.039999999999999,-17.309999999999999
2003-03-24-02-00,33.439999999999998,246.65000000000001,-30.699999999999999,-13.25
2003-03-24-03-00,23.170000000000002,257.89999999999998,-22.66,-4.8600000000000003
2003-03-24-03-59,22.0,258.25,-21.539999999999999,-4.4800000000000004
2003-03-24-05-00,24.34,254.38,-23.440000000000001,-6.5499999999999998
2003-03-24-06-00,23.170000000000002,234.34,-18.829999999999998,-13.51
2003-03-24-06-59,17.600000000000001,237.15000000000001,-14.779999999999999,-9.5500000000000007
2003-03-24-08-00,12.91,218.52000000000001,-8.0399999999999991,-10.1
2003-03-24-09-00,15.539999999999999,205.16,-6.6100000000000003,-14.07
2003-03-24-09-59,13.49,200.94,-4.8200000000000003,-12.6
2003-03-24-11-00,13.199999999999999,219.22,-8.3499999999999996,-10.23
2003-03-24-12-00,6.1600000000000001,220.28,-3.98,-4.7000000000000002
2003-03-24-12-59,20.530000000000001,239.25999999999999,-17.649999999999999,-10.49
2003-03-24-14-00,29.329999999999998,249.46000000000001,-27.469999999999999,-10.289999999999999
2003-03-24-15-00,24.93,253.33000000000001,-23.879999999999999,-7.1500000000000004
2003-03-24-15-59,21.120000000000001,258.60000000000002,-20.699999999999999,-4.1699999999999999
2003-03-24-17-00,18.77,261.06,-18.539999999999999,-2.9199999999999999
2003-03-24-18-00,23.760000000000002,257.54000000000002,-23.199999999999999,-5.1200000000000001
2003-03-24-18-59,18.77,258.25,-18.379999999999999,-3.8199999999999998
2003-03-24-20-00,10.85,267.04000000000002,-10.84,-0.56000000000000005
2003-03-24-21-00,7.3300000000000001,276.18000000000001,-7.29,0.79000000000000004
2003-03-24-21-59,5.2800000000000002,75.060000000000002,5.0999999999999996,1.3600000000000001
2003-03-24-23-00,8.8000000000000007,162.96000000000001,2.5800000000000001,-8.4100000000000001
2003-03-25-00-00,7.6299999999999999,112.33,7.0499999999999998,-2.8999999999999999
2003-03-25-00-59,3.23,121.12,2.7599999999999998,-1.6699999999999999
2003-03-25-02-00,1.47,269.14999999999998,-1.47,-0.02
2003-03-25-03-00,9.9700000000000006,319.77999999999997,-6.4400000000000004,7.6100000000000003
2003-03-25-03-59,8.2100000000000009,320.13,-5.2599999999999998,6.2999999999999998
2003-03-25-05-00,8.2100000000000009,310.63999999999999,-6.2300000000000004,5.3499999999999996
2003-03-25-06-00,12.32,308.88,-9.5899999999999999,7.7300000000000004
2003-03-25-06-59,11.44,293.06,-10.52,4.4800000000000004
2003-03-25-08-00,16.719999999999999,217.11000000000001,-10.09,-13.33
2003-03-25-09-00,12.609999999999999,192.84999999999999,-2.7999999999999998,-12.300000000000001
2003-03-25-09-59,12.609999999999999,186.16999999999999,-1.3600000000000001,-12.539999999999999
2003-03-25-11-00,12.609999999999999,203.05000000000001,-4.9400000000000004,-11.609999999999999
2003-03-25-12-00,7.9199999999999999,179.13999999999999,0.12,-7.9199999999999999
2003-03-25-12-59,2.6400000000000001,26.190000000000001,1.1699999999999999,2.3700000000000001
2003-03-25-14-00,18.77,44.479999999999997,13.15,13.390000000000001
2003-03-25-15-00,26.100000000000001,23.379999999999999,10.359999999999999,23.960000000000001
2003-03-25-15-59,14.960000000000001,21.620000000000001,5.5099999999999998,13.91
2003-03-25-17-00,18.77,339.12,-6.6900000000000004,17.539999999999999
2003-03-25-18-00,14.369999999999999,350.68000000000001,-2.3300000000000001,14.18
2003-03-25-18-59,9.0899999999999999,324.0,-5.3399999999999999,7.3600000000000003
2003-03-25-20-00,16.719999999999999,344.0,-4.6100000000000003,16.07
2003-03-25-21-00,6.1600000000000001,353.49000000000001,-0.69999999999999996,6.1200000000000001
2003-03-25-21-59,13.199999999999999,20.210000000000001,4.5599999999999996,12.390000000000001
2003-03-25-23-00,16.420000000000002,64.519999999999996,14.83,7.0700000000000003
2003-03-26-00-00,15.25,58.539999999999999,13.01,7.96
2003-03-26-00-59,16.719999999999999,75.769999999999996,16.199999999999999,4.1100000000000003
2003-03-26-02-00,22.0,68.030000000000001,20.399999999999999,8.2300000000000004
2003-03-26-03-00,19.940000000000001,95.810000000000002,19.84,-2.02
2003-03-26-03-59,14.960000000000001,123.59,12.460000000000001,-8.2699999999999996
2003-03-26-05-00,15.84,181.94999999999999,-0.54000000000000004,-15.83
2003-03-26-06-00,19.649999999999999,190.03999999999999,-3.4300000000000002,-19.350000000000001
2003-03-26-06-59,22.0,203.40000000000001,-8.7400000000000002,-20.190000000000001
2003-03-26-08-00,24.93,235.03999999999999,-20.43,-14.279999999999999
2003-03-26-09-00,26.98,239.61000000000001,-23.280000000000001,-13.65
2003-03-26-09-59,24.640000000000001,251.91999999999999,-23.420000000000002,-7.6500000000000004
2003-03-26-11-00,14.66,239.25999999999999,-12.6,-7.5
2003-03-26-12-00,16.129999999999999,266.69,-16.100000000000001,-0.93000000000000005
2003-03-26-12-59,14.369999999999999,319.77999999999997,-9.2799999999999994,10.970000000000001
2003-03-26-14-00,14.08,345.05000000000001,-3.6299999999999999,13.6
2003-03-26-15-00,17.890000000000001,9.3200000000000003,2.8999999999999999,17.66
2003-03-26-15-59,16.719999999999999,358.42000000000002,-0.46000000000000002,16.710000000000001
2003-03-26-17-00,11.44,358.42000000000002,-0.32000000000000001,11.43
2003-03-26-18-00,11.73,35.329999999999998,6.79,9.5700000000000003
2003-03-26-18-59,5.5700000000000003,56.780000000000001,4.6600000000000001,3.0499999999999998
2003-03-26-20-00,8.5099999999999998,223.44,-5.8499999999999996,-6.1799999999999997
2003-03-26-21-00,13.199999999999999,227.66,-9.7599999999999998,-8.8900000000000006
2003-03-26-21-59,16.420000000000002,216.41,-9.75,-13.220000000000001
2003-03-26-23-00,18.48,206.21000000000001,-8.1600000000000001,-16.579999999999998
2003-03-27-00-00,25.219999999999999,203.05000000000001,-9.8699999999999992,-23.210000000000001
2003-03-27-00-59,28.449999999999999,204.80000000000001,-11.94,-25.829999999999998
2003-03-27-02-00,25.809999999999999,209.38,-12.66,-22.489999999999998
2003-03-27-03-00,23.170000000000002,221.68000000000001,-15.41,-17.309999999999999
2003-03-27-03-59,22.879999999999999,227.31,-16.809999999999999,-15.51
2003-03-27-05-00,28.739999999999998,248.75,-26.789999999999999,-10.42
2003-03-27-06-00,25.219999999999999,260.70999999999998,-24.890000000000001,-4.0700000000000003
2003-03-27-06-59,29.329999999999998,264.57999999999998,-29.199999999999999,-2.77
2003-03-27-08-00,31.09,274.42000000000002,-31.0,2.3999999999999999
2003-03-27-09-00,23.170000000000002,292.35000000000002,-21.43,8.8100000000000005
2003-03-27-09-59,23.760000000000002,292.69999999999999,-21.920000000000002,9.1699999999999999
2003-03-27-11-00,17.890000000000001,300.08999999999997,-15.48,8.9700000000000006
2003-03-27-12-00,13.49,355.60000000000002,-1.03,13.449999999999999
2003-03-27-12-59,14.08,29.710000000000001,6.9800000000000004,12.23
2003-03-27-14-00,18.18,74.359999999999999,17.510000000000002,4.9000000000000004
2003-03-27-15-00,19.359999999999999,102.84,18.870000000000001,-4.2999999999999998
2003-03-27-15-59,21.41,107.76000000000001,20.390000000000001,-6.5300000000000002
2003-03-27-17-00,16.719999999999999,129.21000000000001,12.949999999999999,-10.57
2003-03-27-18-00,22.289999999999999,145.03,12.779999999999999,-18.27
2003-03-27-18-59,23.460000000000001,187.22,-2.9500000000000002,-23.280000000000001
2003-03-27-20-00,27.859999999999999,212.53999999999999,-14.99,-23.489999999999998
2003-03-27-21-00,26.98,231.53,-21.129999999999999,-16.789999999999999
2003-03-27-21-59,31.68,244.88999999999999,-28.68,-13.44
2003-03-27-23-00,25.52,256.83999999999997,-24.850000000000001,-5.8099999999999996
2003-03-28-00-00,22.579999999999998,266.32999999999998,-22.539999999999999,-1.4399999999999999
2003-03-28-00-59,17.600000000000001,298.32999999999998,-15.49,8.3499999999999996
2003-03-28-02-00,15.25,333.13999999999999,-6.8899999999999997,13.609999999999999
2003-03-28-03-00,18.48,358.42000000000002,-0.51000000000000001,18.469999999999999
2003-03-28-03-59,26.100000000000001,22.32,9.9199999999999999,24.149999999999999
2003-03-28-05-00,24.93,37.090000000000003,15.039999999999999,19.890000000000001
2003-03-28-06-00,18.77,40.609999999999999,12.220000000000001,14.25
2003-03-28-06-59,11.73,47.289999999999999,8.6199999999999992,7.96
2003-03-28-08-00,4.6900000000000004,110.22,4.4000000000000004,-1.6200000000000001
2003-03-28-09-00,5.5700000000000003,186.87,-0.67000000000000004,-5.5300000000000002
2003-03-28-09-59,14.66,200.59,-5.1600000000000001,-13.73
2003-03-28-11-00,16.719999999999999,218.16999999999999,-10.33,-13.140000000000001
2003-03-28-12-00,20.530000000000001,222.38,-13.84,-15.16
2003-03-28-12-59,15.84,235.38999999999999,-13.039999999999999,-8.9900000000000002
2003-03-28-14-00,8.8000000000000007,208.66999999999999,-4.2199999999999998,-7.7199999999999998
2003-03-28-15-00,6.1600000000000001,297.27999999999997,-5.4699999999999998,2.8199999999999998
2003-03-28-15-59,8.8000000000000007,303.25,-7.3600000000000003,4.8200000000000003
2003-03-28-17-00,21.699999999999999,338.41000000000003,-7.9900000000000002,20.18
2003-03-28-18-00,24.34,336.64999999999998,-9.6500000000000004,22.350000000000001
2003-03-28-18-59,21.699999999999999,337.00999999999999,-8.4800000000000004,19.98
2003-03-28-20-00,19.940000000000001,342.98000000000002,-5.8399999999999999,19.07
2003-03-28-21-00,23.760000000000002,344.0,-6.5499999999999998,22.84
2003-03-28-21-59,9.0899999999999999,352.08999999999997,-1.25,9.0099999999999998
2003-03-28-23-00,6.1600000000000001,0.53000000000000003,0.059999999999999998,6.1600000000000001
2003-03-29-00-00,7.04,63.460000000000001,6.2999999999999998,3.1499999999999999
2003-03-29-00-59,14.08,97.569999999999993,13.960000000000001,-1.8500000000000001
2003-03-29-02-00,16.129999999999999,102.84,15.73,-3.5899999999999999
2003-03-29-03-00,17.600000000000001,114.8,15.98,-7.3799999999999999
2003-03-29-03-59,12.91,127.45,10.24,-7.8499999999999996
2003-03-29-05-00,6.1600000000000001,91.239999999999995,6.1600000000000001,-0.13
2003-03-29-06-00,8.5099999999999998,47.990000000000002,6.3200000000000003,5.6900000000000004
2003-03-29-06-59,3.23,72.599999999999994,3.0800000000000001,0.95999999999999996
2003-03-29-08-00,2.9300000000000002,242.06999999999999,-2.5899999999999999,-1.3700000000000001
2003-03-29-09-00,14.66,296.56999999999999,-13.119999999999999,6.5599999999999996
2003-03-29-09-59,15.539999999999999,247.69999999999999,-14.380000000000001,-5.9000000000000004
2003-03-29-11-00,18.77,272.31,-18.760000000000002,0.76000000000000001
2003-03-29-12-00,15.84,287.43000000000001,-15.109999999999999,4.7400000000000002
2003-03-29-12-59,13.789999999999999,305.70999999999998,-11.19,8.0500000000000007
2003-03-29-14-00,7.9199999999999999,346.45999999999998,-1.8500000000000001,7.7000000000000002
2003-03-29-15-00,5.5700000000000003,8.9600000000000009,0.87,5.5
2003-03-29-15-59,15.25,46.229999999999997,11.01,10.550000000000001
2003-03-29-17-00,13.199999999999999,50.799999999999997,10.23,8.3399999999999999
2003-03-29-18-00,16.420000000000002,61.350000000000001,14.41,7.8700000000000001
2003-03-29-18-59,18.48,56.079999999999998,15.33,10.31
2003-03-29-20-00,4.9900000000000002,60.649999999999999,4.3499999999999996,2.4399999999999999
2003-03-29-21-00,1.1699999999999999,210.78,-0.59999999999999998,-1.01
2003-03-29-21-59,3.52,216.41,-2.0899999999999999,-2.8300000000000001
2003-03-29-23-00,5.2800000000000002,210.08000000000001,-2.6499999999999999,-4.5700000000000003
2003-03-30-00-00,4.9900000000000002,205.16,-2.1200000000000001,-4.5099999999999998
2003-03-30-00-59,7.3300000000000001,220.97999999999999,-4.8099999999999996,-5.54
2003-03-30-02-00,7.6299999999999999,171.75,1.0900000000000001,-7.5499999999999998
2003-03-30-03-00,8.5099999999999998,152.41999999999999,3.9399999999999999,-7.54
2003-03-30-03-59,21.120000000000001,155.22999999999999,8.8499999999999996,-19.170000000000002
2003-03-30-05-00,22.879999999999999,162.96000000000001,6.7000000000000002,-21.870000000000001
2003-03-30-06-00,23.170000000000002,166.47999999999999,5.4199999999999999,-22.530000000000001
2003-03-30-06-59,27.859999999999999,170.69999999999999,4.5,-27.5
2003-03-30-08-00,25.52,197.77000000000001,-7.79,-24.300000000000001
2003-03-30-09-00,30.5,224.84999999999999,-21.510000000000002,-21.629999999999999
2003-03-30-09-59,31.969999999999999,247.0,-29.43,-12.49
2003-03-30-11-00,37.25,249.11000000000001,-34.799999999999997,-13.279999999999999
2003-03-30-12-00,32.259999999999998,254.72999999999999,-31.120000000000001,-8.5
2003-03-30-12-59,24.050000000000001,241.02000000000001,-21.039999999999999,-11.65
2003-03-30-14-00,24.93,216.75999999999999,-14.92,-19.969999999999999
2003-03-30-15-00,13.49,194.61000000000001,-3.3999999999999999,-13.06
2003-03-30-15-59,11.73,186.16999999999999,-1.26,-11.66
2003-03-30-17-00,18.77,168.94,3.6000000000000001,-18.420000000000002
2003-03-30-18-00,17.890000000000001,169.63999999999999,3.2200000000000002,-17.600000000000001
2003-03-30-18-59,17.010000000000002,184.41,-1.3100000000000001,-16.960000000000001
2003-03-30-20-00,25.52,210.08000000000001,-12.789999999999999,-22.079999999999998
2003-03-30-21-00,35.200000000000003,217.11000000000001,-21.239999999999998,-28.07
2003-03-30-21-59,39.600000000000001,215.69999999999999,-23.109999999999999,-32.149999999999999
2003-03-30-23-00,54.850000000000001,228.00999999999999,-40.770000000000003,-36.689999999999998
2003-03-31-00-00,58.369999999999997,226.59999999999999,-42.409999999999997,-40.100000000000001
2003-03-31-00-59,54.850000000000001,228.36000000000001,-40.990000000000002,-36.439999999999998
2003-03-31-02-00,47.219999999999999,228.36000000000001,-35.289999999999999,-31.370000000000001
2003-03-31-03-00,37.840000000000003,235.03999999999999,-31.010000000000002,-21.68
2003-03-31-03-59,20.530000000000001,225.90000000000001,-14.74,-14.289999999999999
2003-03-31-05-00,5.5700000000000003,210.08000000000001,-2.79,-4.8200000000000003
2003-03-31-06-00,9.0899999999999999,168.24000000000001,1.8500000000000001,-8.9000000000000004
2003-03-31-06-59,10.56,122.88,8.8699999999999992,-5.7300000000000004
2003-03-31-08-00,12.609999999999999,129.21000000000001,9.7699999999999996,-7.9699999999999998
2003-03-31-09-00,15.84,131.31999999999999,11.890000000000001,-10.460000000000001
2003-03-31-09-59,25.809999999999999,158.75,9.3599999999999994,-24.050000000000001
2003-03-31-11-00,29.329999999999998,188.28,-4.2199999999999998,-29.02
2003-03-31-12-00,32.560000000000002,186.52000000000001,-3.7000000000000002,-32.350000000000001
2003-03-31-12-59,32.560000000000002,199.53,-10.880000000000001,-30.68
2003-03-31-14-00,38.719999999999999,196.00999999999999,-10.68,-37.210000000000001
2003-03-31-15-00,37.25,191.09,-7.1699999999999999,-36.549999999999997
2003-03-31-15-59,73.620000000000005,194.96000000000001,-19.0,-71.120000000000005
2003-03-31-17-00,67.170000000000002,199.53,-22.449999999999999,-63.299999999999997
2003-03-31-18-00,69.510000000000005,197.77000000000001,-21.219999999999999,-66.189999999999998
2003-03-31-18-59,65.409999999999997,196.72,-18.809999999999999,-62.640000000000001
2003-03-31-20-00,52.210000000000001,200.22999999999999,-18.059999999999999,-48.990000000000002
2003-03-31-21-00,48.390000000000001,204.80000000000001,-20.300000000000001,-43.93
