,depth,temp,salinity
2008-02-07-21-00,20.0,4.3700000000000001,32.640000000000001
2008-02-07-21-59,20.0,4.3600000000000003,32.640000000000001
2008-02-07-23-00,20.0,4.3600000000000003,32.640000000000001
2008-02-08-00-00,20.0,4.3700000000000001,32.640000000000001
2008-02-08-00-59,20.0,4.4000000000000004,32.659999999999997
2008-02-08-02-00,20.0,4.3799999999999999,32.659999999999997
2008-02-08-03-00,20.0,4.3600000000000003,32.649999999999999
2008-02-08-03-59,20.0,4.3600000000000003,32.649999999999999
2008-02-08-05-00,20.0,4.3899999999999997,32.670000000000002
2008-02-08-06-00,20.0,4.3899999999999997,32.670000000000002
2008-02-08-06-59,20.0,4.3799999999999999,32.659999999999997
2008-02-08-08-00,20.0,4.3700000000000001,32.659999999999997
2008-02-08-09-00,20.0,4.3499999999999996,32.659999999999997
2008-02-08-09-59,20.0,4.3600000000000003,32.649999999999999
2008-02-08-11-00,20.0,4.3600000000000003,32.649999999999999
2008-02-08-12-00,20.0,4.3499999999999996,32.649999999999999
2008-02-08-12-59,20.0,4.3399999999999999,32.649999999999999
2008-02-08-14-00,20.0,4.3499999999999996,32.649999999999999
2008-02-08-15-00,20.0,4.3600000000000003,32.649999999999999
2008-02-08-15-59,20.0,4.3600000000000003,32.649999999999999
2008-02-08-17-00,20.0,4.3799999999999999,32.659999999999997
2008-02-08-18-00,20.0,4.3799999999999999,32.659999999999997
2008-02-08-18-59,20.0,4.3700000000000001,32.649999999999999
2008-02-08-20-00,20.0,4.3200000000000003,32.640000000000001
2008-02-08-21-00,20.0,4.3399999999999999,32.640000000000001
2008-02-08-21-59,20.0,4.3399999999999999,32.640000000000001
2008-02-08-23-00,20.0,4.29,32.630000000000003
2008-02-09-00-00,20.0,4.2999999999999998,32.630000000000003
2008-02-09-00-59,20.0,4.2999999999999998,32.630000000000003
2008-02-09-02-00,20.0,4.3099999999999996,32.630000000000003
2008-02-09-03-00,20.0,4.2999999999999998,32.630000000000003
2008-02-09-03-59,20.0,4.3300000000000001,32.640000000000001
2008-02-09-05-00,20.0,4.3300000000000001,32.640000000000001
2008-02-09-06-00,20.0,4.3399999999999999,32.649999999999999
2008-02-09-06-59,20.0,4.3300000000000001,32.649999999999999
2008-02-09-08-00,20.0,4.3099999999999996,32.640000000000001
2008-02-09-09-00,20.0,4.0099999999999998,32.229999999999997
2008-02-09-09-59,20.0,4.1299999999999999,32.409999999999997
2008-02-09-11-00,20.0,4.1699999999999999,32.469999999999999
2008-02-09-12-00,20.0,4.1799999999999997,32.5
2008-02-09-12-59,20.0,4.1900000000000004,32.5
2008-02-09-14-00,20.0,4.0700000000000003,32.409999999999997
2008-02-09-15-00,20.0,4.25,32.590000000000003
2008-02-09-15-59,20.0,4.25,32.590000000000003
2008-02-09-17-00,20.0,4.2699999999999996,32.609999999999999
2008-02-09-18-00,20.0,4.2800000000000002,32.619999999999997
2008-02-09-18-59,20.0,4.29,32.630000000000003
2008-02-09-20-00,20.0,4.2999999999999998,32.630000000000003
2008-02-09-21-00,20.0,4.2699999999999996,32.619999999999997
2008-02-09-21-59,20.0,4.25,32.600000000000001
2008-02-09-23-00,20.0,4.2599999999999998,32.609999999999999
2008-02-10-00-00,20.0,4.1799999999999997,32.520000000000003
2008-02-10-00-59,20.0,4.1799999999999997,32.5
2008-02-10-02-00,20.0,4.2300000000000004,32.549999999999997
2008-02-10-03-00,20.0,4.0499999999999998,32.390000000000001
2008-02-10-03-59,20.0,4.2000000000000002,32.560000000000002
2008-02-10-05-00,20.0,4.1699999999999999,32.539999999999999
2008-02-10-06-00,20.0,4.21,32.579999999999998
2008-02-10-06-59,20.0,4.2599999999999998,32.609999999999999
2008-02-10-08-00,20.0,4.2699999999999996,32.619999999999997
2008-02-10-09-00,20.0,4.2800000000000002,32.619999999999997
2008-02-10-09-59,20.0,4.2699999999999996,32.619999999999997
2008-02-10-11-00,20.0,4.2800000000000002,32.619999999999997
2008-02-10-12-00,20.0,4.2800000000000002,32.619999999999997
2008-02-10-12-59,20.0,4.3099999999999996,32.640000000000001
2008-02-10-14-00,20.0,4.3099999999999996,32.640000000000001
2008-02-10-15-00,20.0,4.3099999999999996,32.630000000000003
2008-02-10-15-59,20.0,4.2999999999999998,32.640000000000001
2008-02-10-17-00,20.0,4.3399999999999999,32.649999999999999
2008-02-10-18-00,20.0,4.2999999999999998,32.640000000000001
2008-02-10-18-59,20.0,4.3499999999999996,32.659999999999997
2008-02-10-20-00,20.0,4.2599999999999998,32.619999999999997
2008-02-10-21-00,20.0,4.2800000000000002,32.619999999999997
2008-02-10-21-59,20.0,4.25,32.600000000000001
2008-02-10-23-00,20.0,4.2800000000000002,32.630000000000003
2008-02-11-00-00,20.0,4.1500000000000004,32.479999999999997
2008-02-11-00-59,20.0,4.29,32.630000000000003
2008-02-11-02-00,20.0,4.0199999999999996,32.439999999999998
2008-02-11-03-00,20.0,3.8999999999999999,32.359999999999999
2008-02-11-03-59,20.0,3.8999999999999999,32.380000000000003
2008-02-11-05-00,20.0,3.8599999999999999,32.369999999999997
2008-02-11-06-00,20.0,4.0599999999999996,32.460000000000001
2008-02-11-06-59,20.0,4.0199999999999996,32.450000000000003
2008-02-11-08-00,20.0,3.9900000000000002,32.439999999999998
2008-02-11-09-00,20.0,4.0199999999999996,32.490000000000002
2008-02-11-09-59,20.0,4.0199999999999996,32.5
2008-02-11-11-00,20.0,4.0,32.5
2008-02-11-12-00,20.0,3.98,32.520000000000003
2008-02-11-12-59,20.0,4.0,32.520000000000003
2008-02-11-14-00,20.0,3.9300000000000002,32.460000000000001
2008-02-11-15-00,20.0,3.5800000000000001,32.100000000000001
2008-02-11-15-59,20.0,3.6299999999999999,32.140000000000001
2008-02-11-17-00,20.0,3.71,32.200000000000003
2008-02-11-18-00,20.0,3.6699999999999999,32.18
2008-02-11-18-59,20.0,3.7000000000000002,32.219999999999999
2008-02-11-20-00,20.0,3.5899999999999999,32.119999999999997
2008-02-11-21-00,20.0,3.6400000000000001,32.18
2008-02-11-21-59,20.0,3.5499999999999998,32.100000000000001
2008-02-11-23-00,20.0,3.6200000000000001,32.159999999999997
2008-02-12-00-00,20.0,3.6099999999999999,32.200000000000003
2008-02-12-00-59,20.0,3.6000000000000001,32.159999999999997
2008-02-12-02-00,20.0,3.5600000000000001,32.140000000000001
2008-02-12-03-00,20.0,3.5299999999999998,32.140000000000001
2008-02-12-03-59,20.0,3.46,32.130000000000003
2008-02-12-05-00,20.0,3.54,32.170000000000002
2008-02-12-06-00,20.0,3.79,32.329999999999998
2008-02-12-06-59,20.0,3.7999999999999998,32.350000000000001
2008-02-12-08-00,20.0,3.6299999999999999,32.280000000000001
2008-02-12-09-00,20.0,3.7599999999999998,32.340000000000003
2008-02-12-09-59,20.0,3.6200000000000001,32.280000000000001
2008-02-12-11-00,20.0,3.6499999999999999,32.280000000000001
2008-02-12-12-00,20.0,3.6099999999999999,32.229999999999997
2008-02-12-12-59,20.0,3.3599999999999999,32.149999999999999
2008-02-12-14-00,20.0,3.2999999999999998,32.140000000000001
2008-02-12-15-00,20.0,3.2799999999999998,32.140000000000001
2008-02-12-15-59,20.0,3.5499999999999998,32.259999999999998
2008-02-12-17-00,20.0,3.6400000000000001,32.299999999999997
2008-02-12-18-00,20.0,3.3900000000000001,32.259999999999998
2008-02-12-18-59,20.0,3.5600000000000001,32.32
2008-02-12-20-00,20.0,3.6000000000000001,32.359999999999999
2008-02-12-21-00,20.0,3.6899999999999999,32.369999999999997
2008-02-12-21-59,20.0,3.7000000000000002,32.380000000000003
2008-02-12-23-00,20.0,3.6200000000000001,32.359999999999999
2008-02-13-00-00,20.0,3.6099999999999999,32.350000000000001
2008-02-13-00-59,20.0,3.6499999999999999,32.340000000000003
2008-02-13-02-00,20.0,3.6600000000000001,32.359999999999999
2008-02-13-03-00,20.0,3.5800000000000001,32.340000000000003
2008-02-13-03-59,20.0,3.6000000000000001,32.340000000000003
2008-02-13-05-00,20.0,3.73,32.439999999999998
2008-02-13-06-00,20.0,3.8599999999999999,32.479999999999997
2008-02-13-06-59,20.0,3.8799999999999999,32.490000000000002
2008-02-13-08-00,20.0,3.8999999999999999,32.509999999999998
2008-02-13-09-00,20.0,3.8500000000000001,32.5
2008-02-13-09-59,20.0,3.7999999999999998,32.479999999999997
2008-02-13-11-00,20.0,3.8100000000000001,32.479999999999997
2008-02-13-12-00,20.0,3.8900000000000001,32.509999999999998
2008-02-13-12-59,20.0,3.8599999999999999,32.5
2008-02-13-14-00,20.0,3.8300000000000001,32.5
2008-02-13-15-00,20.0,3.8599999999999999,32.5
2008-02-13-15-59,20.0,3.8500000000000001,32.5
2008-02-13-17-00,20.0,3.8199999999999998,32.509999999999998
2008-02-13-18-00,20.0,3.77,32.479999999999997
2008-02-13-18-59,20.0,3.7999999999999998,32.460000000000001
2008-02-13-20-00,20.0,3.75,32.420000000000002
2008-02-13-21-00,20.0,3.7400000000000002,32.399999999999999
2008-02-13-21-59,20.0,3.73,32.390000000000001
2008-02-13-23-00,20.0,3.7000000000000002,32.380000000000003
2008-02-14-00-00,20.0,3.6600000000000001,32.390000000000001
2008-02-14-00-59,20.0,3.6600000000000001,32.350000000000001
2008-02-14-02-00,20.0,3.6400000000000001,32.340000000000003
2008-02-14-03-00,20.0,3.6099999999999999,32.350000000000001
2008-02-14-03-59,20.0,3.6099999999999999,32.340000000000003
2008-02-14-05-00,20.0,3.6099999999999999,32.359999999999999
2008-02-14-06-00,20.0,3.6200000000000001,32.380000000000003
2008-02-14-06-59,20.0,3.6899999999999999,32.350000000000001
2008-02-14-08-00,20.0,3.5699999999999998,32.25
2008-02-14-09-00,20.0,3.9700000000000002,32.5
2008-02-14-09-59,20.0,3.6299999999999999,32.270000000000003
2008-02-14-11-00,20.0,3.7000000000000002,32.340000000000003
2008-02-14-12-00,20.0,3.8100000000000001,32.409999999999997
2008-02-14-12-59,20.0,3.6499999999999999,32.32
2008-02-14-14-00,20.0,3.6099999999999999,32.310000000000002
2008-02-14-15-00,20.0,3.6699999999999999,32.340000000000003
2008-02-14-15-59,20.0,3.6200000000000001,32.270000000000003
2008-02-14-17-00,20.0,3.6800000000000002,32.340000000000003
2008-02-14-18-00,20.0,3.73,32.350000000000001
2008-02-14-18-59,20.0,3.75,32.369999999999997
2008-02-14-20-00,20.0,3.7599999999999998,32.399999999999999
2008-02-14-21-00,20.0,3.77,32.390000000000001
2008-02-14-21-59,20.0,3.75,32.350000000000001
2008-02-14-23-00,20.0,3.79,32.399999999999999
2008-02-15-00-00,20.0,3.7599999999999998,32.369999999999997
2008-02-15-00-59,20.0,3.7999999999999998,32.409999999999997
2008-02-15-02-00,20.0,3.7799999999999998,32.399999999999999
2008-02-15-03-00,20.0,3.7799999999999998,32.399999999999999
2008-02-15-03-59,20.0,3.73,32.359999999999999
2008-02-15-05-00,20.0,3.6699999999999999,32.32
2008-02-15-06-00,20.0,3.71,32.340000000000003
2008-02-15-06-59,20.0,3.7400000000000002,32.369999999999997
2008-02-15-08-00,20.0,3.7799999999999998,32.390000000000001
2008-02-15-09-00,20.0,3.77,32.359999999999999
2008-02-15-09-59,20.0,3.8900000000000001,32.479999999999997
2008-02-15-11-00,20.0,3.7000000000000002,32.310000000000002
2008-02-15-12-00,20.0,3.7799999999999998,32.359999999999999
2008-02-15-12-59,20.0,3.6800000000000002,32.299999999999997
2008-02-15-14-00,20.0,3.6600000000000001,32.289999999999999
2008-02-15-15-00,20.0,3.7400000000000002,32.359999999999999
2008-02-15-15-59,20.0,3.6200000000000001,32.270000000000003
2008-02-15-17-00,20.0,3.7200000000000002,32.32
2008-02-15-18-00,20.0,3.6899999999999999,32.32
2008-02-15-18-59,20.0,3.5800000000000001,32.270000000000003
2008-02-15-20-00,20.0,3.6299999999999999,32.25
2008-02-15-21-00,20.0,3.8100000000000001,32.390000000000001
2008-02-15-21-59,20.0,3.4700000000000002,32.149999999999999
2008-02-15-23-00,20.0,3.4300000000000002,32.119999999999997
2008-02-16-00-00,20.0,3.4700000000000002,32.159999999999997
2008-02-16-00-59,20.0,3.4199999999999999,32.140000000000001
2008-02-16-02-00,20.0,3.4100000000000001,32.140000000000001
2008-02-16-03-00,20.0,3.46,32.170000000000002
2008-02-16-03-59,20.0,3.46,32.18
2008-02-16-05-00,20.0,3.4500000000000002,32.18
2008-02-16-06-00,20.0,3.4500000000000002,32.18
2008-02-16-06-59,20.0,3.4100000000000001,32.189999999999998
2008-02-16-08-00,20.0,3.4100000000000001,32.189999999999998
2008-02-16-09-00,20.0,3.3700000000000001,32.18
2008-02-16-09-59,20.0,3.3700000000000001,32.170000000000002
2008-02-16-11-00,20.0,3.3599999999999999,32.189999999999998
2008-02-16-12-00,20.0,3.3599999999999999,32.189999999999998
2008-02-16-12-59,20.0,3.3500000000000001,32.170000000000002
2008-02-16-14-00,20.0,3.4199999999999999,32.210000000000001
2008-02-16-15-00,20.0,3.4500000000000002,32.219999999999999
2008-02-16-15-59,20.0,3.4199999999999999,32.200000000000003
2008-02-16-17-00,20.0,3.4199999999999999,32.200000000000003
2008-02-16-18-00,20.0,3.4199999999999999,32.200000000000003
2008-02-16-18-59,20.0,3.4100000000000001,32.189999999999998
2008-02-16-20-00,20.0,3.3799999999999999,32.130000000000003
2008-02-16-21-00,20.0,3.3999999999999999,32.170000000000002
2008-02-16-21-59,20.0,3.3999999999999999,32.149999999999999
2008-02-16-23-00,20.0,3.3999999999999999,32.18
2008-02-17-00-00,20.0,3.3999999999999999,32.18
2008-02-17-00-59,20.0,3.3799999999999999,32.170000000000002
2008-02-17-02-00,20.0,3.3700000000000001,32.170000000000002
2008-02-17-03-00,20.0,3.3999999999999999,32.189999999999998
2008-02-17-03-59,20.0,3.3799999999999999,32.18
2008-02-17-05-00,20.0,3.3700000000000001,32.170000000000002
2008-02-17-06-00,20.0,3.3500000000000001,32.170000000000002
2008-02-17-06-59,20.0,3.3399999999999999,32.159999999999997
2008-02-17-08-00,20.0,3.3100000000000001,32.140000000000001
2008-02-17-09-00,20.0,3.3399999999999999,32.130000000000003
2008-02-17-09-59,20.0,3.3399999999999999,32.140000000000001
2008-02-17-11-00,20.0,3.3900000000000001,32.159999999999997
2008-02-17-12-00,20.0,3.3700000000000001,32.159999999999997
2008-02-17-12-59,20.0,3.3500000000000001,32.159999999999997
2008-02-17-14-00,20.0,3.3700000000000001,32.159999999999997
2008-02-17-15-00,20.0,3.3799999999999999,32.170000000000002
2008-02-17-15-59,20.0,3.3999999999999999,32.18
2008-02-17-17-00,20.0,3.27,32.159999999999997
2008-02-17-18-00,20.0,3.2599999999999998,32.159999999999997
2008-02-17-18-59,20.0,3.27,32.159999999999997
2008-02-17-20-00,20.0,3.2599999999999998,32.140000000000001
2008-02-17-21-00,20.0,3.2599999999999998,32.140000000000001
2008-02-17-21-59,20.0,3.27,32.140000000000001
2008-02-17-23-00,20.0,3.29,32.159999999999997
2008-02-18-00-00,20.0,3.29,32.159999999999997
2008-02-18-00-59,20.0,3.3500000000000001,32.18
2008-02-18-02-00,20.0,3.3100000000000001,32.170000000000002
2008-02-18-03-00,20.0,3.2999999999999998,32.170000000000002
2008-02-18-03-59,20.0,3.29,32.159999999999997
2008-02-18-05-00,20.0,3.29,32.170000000000002
2008-02-18-06-00,20.0,3.2999999999999998,32.170000000000002
2008-02-18-06-59,20.0,3.29,32.159999999999997
2008-02-18-08-00,20.0,3.3100000000000001,32.159999999999997
2008-02-18-09-00,20.0,3.3300000000000001,32.170000000000002
2008-02-18-09-59,20.0,3.48,32.229999999999997
2008-02-18-11-00,20.0,3.4100000000000001,32.210000000000001
2008-02-18-12-00,20.0,3.75,32.43
2008-02-18-12-59,20.0,3.5299999999999998,32.240000000000002
2008-02-18-14-00,20.0,3.4900000000000002,32.25
2008-02-18-15-00,20.0,3.46,32.229999999999997
2008-02-18-15-59,20.0,3.48,32.219999999999999
2008-02-18-17-00,20.0,3.4700000000000002,32.219999999999999
2008-02-18-18-00,20.0,3.7200000000000002,32.310000000000002
2008-02-18-18-59,20.0,3.8300000000000001,32.469999999999999
2008-02-18-20-00,20.0,3.8799999999999999,32.520000000000003
2008-02-18-21-00,20.0,3.8399999999999999,32.460000000000001
2008-02-18-21-59,20.0,3.79,32.450000000000003
2008-02-18-23-00,20.0,3.8799999999999999,32.509999999999998
2008-02-19-00-00,20.0,3.8500000000000001,32.490000000000002
2008-02-19-00-59,20.0,3.9199999999999999,32.57
2008-02-19-02-00,20.0,3.8999999999999999,32.560000000000002
2008-02-19-03-00,20.0,3.7599999999999998,32.409999999999997
2008-02-19-03-59,20.0,3.7599999999999998,32.420000000000002
2008-02-19-05-00,20.0,3.73,32.390000000000001
2008-02-19-06-00,20.0,3.7200000000000002,32.399999999999999
2008-02-19-06-59,20.0,3.8399999999999999,32.479999999999997
2008-02-19-08-00,20.0,3.8399999999999999,32.460000000000001
2008-02-19-09-00,20.0,3.8900000000000001,32.509999999999998
2008-02-19-09-59,20.0,3.8799999999999999,32.509999999999998
2008-02-19-11-00,20.0,3.96,32.57
2008-02-19-12-00,20.0,4.0199999999999996,32.609999999999999
2008-02-19-12-59,20.0,3.9500000000000002,32.560000000000002
2008-02-19-14-00,20.0,3.9199999999999999,32.539999999999999
2008-02-19-15-00,20.0,3.8999999999999999,32.509999999999998
2008-02-19-15-59,20.0,3.9399999999999999,32.539999999999999
2008-02-19-17-00,20.0,3.6000000000000001,32.25
2008-02-19-18-00,20.0,3.9399999999999999,32.549999999999997
2008-02-19-18-59,20.0,3.98,32.579999999999998
2008-02-19-20-00,20.0,3.8700000000000001,32.490000000000002
2008-02-19-21-00,20.0,3.8799999999999999,32.5
2008-02-19-21-59,20.0,3.8500000000000001,32.469999999999999
2008-02-19-23-00,20.0,3.6600000000000001,32.259999999999998
2008-02-20-00-00,20.0,3.6699999999999999,32.270000000000003
2008-02-20-00-59,20.0,3.6600000000000001,32.270000000000003
2008-02-20-02-00,20.0,3.6499999999999999,32.270000000000003
2008-02-20-03-00,20.0,3.7000000000000002,32.32
2008-02-20-03-59,20.0,3.7400000000000002,32.350000000000001
2008-02-20-05-00,20.0,3.8599999999999999,32.490000000000002
2008-02-20-06-00,20.0,3.6600000000000001,32.32
2008-02-20-06-59,20.0,3.6699999999999999,32.329999999999998
2008-02-20-08-00,20.0,3.9100000000000001,32.530000000000001
2008-02-20-09-00,20.0,3.6099999999999999,32.299999999999997
2008-02-20-09-59,20.0,3.5699999999999998,32.299999999999997
2008-02-20-11-00,20.0,3.6299999999999999,32.32
2008-02-20-12-00,20.0,3.5699999999999998,32.32
2008-02-20-12-59,20.0,3.5699999999999998,32.329999999999998
2008-02-20-14-00,20.0,3.5800000000000001,32.340000000000003
2008-02-20-15-00,20.0,3.5699999999999998,32.350000000000001
2008-02-20-15-59,20.0,3.5800000000000001,32.350000000000001
2008-02-20-17-00,20.0,3.5800000000000001,32.350000000000001
2008-02-20-18-00,20.0,3.5800000000000001,32.350000000000001
2008-02-20-18-59,20.0,3.6099999999999999,32.340000000000003
2008-02-20-20-00,20.0,3.6600000000000001,32.420000000000002
2008-02-20-21-00,20.0,3.6400000000000001,32.369999999999997
2008-02-20-21-59,20.0,3.6200000000000001,32.350000000000001
2008-02-20-23-00,20.0,3.6200000000000001,32.369999999999997
2008-02-21-00-00,20.0,3.6200000000000001,32.380000000000003
2008-02-21-00-59,20.0,3.6000000000000001,32.359999999999999
2008-02-21-02-00,20.0,3.6099999999999999,32.369999999999997
2008-02-21-03-00,20.0,3.6699999999999999,32.390000000000001
2008-02-21-03-59,20.0,3.6899999999999999,32.390000000000001
2008-02-21-05-00,20.0,3.5800000000000001,32.340000000000003
2008-02-21-06-00,20.0,3.6299999999999999,32.390000000000001
2008-02-21-06-59,20.0,3.6299999999999999,32.359999999999999
2008-02-21-08-00,20.0,3.71,32.420000000000002
2008-02-21-09-00,20.0,3.73,32.439999999999998
2008-02-21-09-59,20.0,3.7599999999999998,32.469999999999999
2008-02-21-11-00,20.0,3.7799999999999998,32.479999999999997
2008-02-21-12-00,20.0,3.79,32.490000000000002
2008-02-21-12-59,20.0,3.7599999999999998,32.420000000000002
2008-02-21-14-00,20.0,3.6299999999999999,32.350000000000001
2008-02-21-15-00,20.0,3.3599999999999999,32.25
2008-02-21-15-59,20.0,3.4199999999999999,32.280000000000001
2008-02-21-17-00,20.0,3.4900000000000002,32.299999999999997
2008-02-21-18-00,20.0,3.75,32.450000000000003
2008-02-21-18-59,20.0,3.7799999999999998,32.460000000000001
2008-02-21-20-00,20.0,3.8199999999999998,32.509999999999998
2008-02-21-21-00,20.0,3.8799999999999999,32.530000000000001
2008-02-21-21-59,20.0,3.8599999999999999,32.520000000000003
2008-02-21-23-00,20.0,3.8799999999999999,32.530000000000001
2008-02-22-00-00,20.0,3.8399999999999999,32.509999999999998
2008-02-22-00-59,20.0,3.8399999999999999,32.5
2008-02-22-02-00,20.0,3.9399999999999999,32.539999999999999
2008-02-22-03-00,20.0,3.8399999999999999,32.490000000000002
2008-02-22-03-59,20.0,3.6000000000000001,32.359999999999999
2008-02-22-05-00,20.0,3.73,32.43
2008-02-22-06-00,20.0,3.8500000000000001,32.490000000000002
2008-02-22-06-59,20.0,3.9100000000000001,32.530000000000001
2008-02-22-08-00,20.0,3.7999999999999998,32.5
2008-02-22-09-00,20.0,3.8100000000000001,32.5
2008-02-22-09-59,20.0,3.8300000000000001,32.520000000000003
2008-02-22-11-00,20.0,3.8100000000000001,32.509999999999998
2008-02-22-12-00,20.0,3.8199999999999998,32.509999999999998
2008-02-22-12-59,20.0,3.7999999999999998,32.5
2008-02-22-14-00,20.0,3.8500000000000001,32.520000000000003
2008-02-22-15-00,20.0,3.8100000000000001,32.509999999999998
2008-02-22-15-59,20.0,3.3700000000000001,32.299999999999997
2008-02-22-17-00,20.0,3.3500000000000001,32.280000000000001
2008-02-22-18-00,20.0,3.4100000000000001,32.310000000000002
2008-02-22-18-59,20.0,3.3999999999999999,32.299999999999997
2008-02-22-20-00,20.0,3.46,32.340000000000003
2008-02-22-21-00,20.0,3.79,32.5
2008-02-22-21-59,20.0,3.8399999999999999,32.509999999999998
2008-02-22-23-00,20.0,3.7999999999999998,32.5
2008-02-23-00-00,20.0,3.7799999999999998,32.490000000000002
2008-02-23-00-59,20.0,3.79,32.5
2008-02-23-02-00,20.0,3.5,32.359999999999999
2008-02-23-03-00,20.0,3.4500000000000002,32.329999999999998
2008-02-23-03-59,20.0,3.2799999999999998,32.270000000000003
2008-02-23-05-00,20.0,3.1600000000000001,32.229999999999997
2008-02-23-06-00,20.0,3.1699999999999999,32.240000000000002
2008-02-23-06-59,20.0,3.21,32.259999999999998
2008-02-23-08-00,20.0,3.2999999999999998,32.299999999999997
2008-02-23-09-00,20.0,3.3300000000000001,32.299999999999997
2008-02-23-09-59,20.0,3.5299999999999998,32.380000000000003
2008-02-23-11-00,20.0,3.6400000000000001,32.439999999999998
2008-02-23-12-00,20.0,3.4399999999999999,32.359999999999999
2008-02-23-12-59,20.0,3.1200000000000001,32.25
2008-02-23-14-00,20.0,3.1200000000000001,32.240000000000002
2008-02-23-15-00,20.0,3.0699999999999998,32.200000000000003
2008-02-23-15-59,20.0,3.1499999999999999,32.219999999999999
2008-02-23-17-00,20.0,3.1800000000000002,32.270000000000003
2008-02-23-18-00,20.0,3.2799999999999998,32.280000000000001
2008-02-23-18-59,20.0,3.1200000000000001,32.210000000000001
2008-02-23-20-00,20.0,3.1299999999999999,32.189999999999998
2008-02-23-21-00,20.0,3.1400000000000001,32.18
2008-02-23-21-59,20.0,3.1000000000000001,32.189999999999998
2008-02-23-23-00,20.0,3.1099999999999999,32.219999999999999
2008-02-24-00-00,20.0,3.1200000000000001,32.200000000000003
2008-02-24-00-59,20.0,3.1099999999999999,32.200000000000003
2008-02-24-02-00,20.0,3.2000000000000002,32.18
2008-02-24-03-00,20.0,3.23,32.259999999999998
2008-02-24-03-59,20.0,3.2599999999999998,32.210000000000001
2008-02-24-05-00,20.0,3.3100000000000001,32.219999999999999
2008-02-24-06-00,20.0,3.29,32.229999999999997
2008-02-24-06-59,20.0,3.2599999999999998,32.219999999999999
2008-02-24-08-00,20.0,3.27,32.219999999999999
2008-02-24-09-00,20.0,3.2799999999999998,32.219999999999999
2008-02-24-09-59,20.0,3.3599999999999999,32.229999999999997
2008-02-24-11-00,20.0,3.0800000000000001,32.039999999999999
2008-02-24-12-00,20.0,3.1400000000000001,32.159999999999997
2008-02-24-12-59,20.0,3.1099999999999999,32.189999999999998
2008-02-24-14-00,20.0,3.1299999999999999,32.200000000000003
2008-02-24-15-00,20.0,3.1600000000000001,32.229999999999997
2008-02-24-15-59,20.0,3.2200000000000002,32.159999999999997
2008-02-24-17-00,20.0,3.2599999999999998,32.18
2008-02-24-18-00,20.0,3.3300000000000001,32.240000000000002
2008-02-24-18-59,20.0,3.4100000000000001,32.259999999999998
2008-02-24-20-00,20.0,3.2799999999999998,32.119999999999997
2008-02-24-21-00,20.0,3.2000000000000002,32.100000000000001
2008-02-24-21-59,20.0,3.23,32.100000000000001
2008-02-24-23-00,20.0,3.1800000000000002,32.090000000000003
2008-02-25-00-00,20.0,3.1899999999999999,32.119999999999997
2008-02-25-00-59,20.0,3.1899999999999999,32.100000000000001
2008-02-25-02-00,20.0,3.1200000000000001,32.009999999999998
2008-02-25-03-00,20.0,3.1899999999999999,32.090000000000003
2008-02-25-03-59,20.0,3.1899999999999999,32.090000000000003
2008-02-25-05-00,20.0,3.1200000000000001,32.030000000000001
2008-02-25-06-00,20.0,3.1299999999999999,32.049999999999997
2008-02-25-06-59,20.0,3.3500000000000001,32.229999999999997
2008-02-25-08-00,20.0,3.3199999999999998,32.219999999999999
2008-02-25-09-00,20.0,3.25,32.240000000000002
2008-02-25-09-59,20.0,3.2999999999999998,32.18
2008-02-25-11-00,20.0,3.3599999999999999,32.210000000000001
2008-02-25-12-00,20.0,3.3500000000000001,32.210000000000001
2008-02-25-12-59,20.0,3.2400000000000002,32.18
2008-02-25-14-00,20.0,3.23,32.170000000000002
2008-02-25-15-00,20.0,3.21,32.100000000000001
2008-02-25-15-59,20.0,3.1200000000000001,31.989999999999998
2008-02-25-17-00,20.0,3.1299999999999999,32.049999999999997
2008-02-25-18-00,20.0,3.1400000000000001,32.060000000000002
2008-02-25-18-59,20.0,3.1499999999999999,32.079999999999998
2008-02-25-20-00,20.0,3.1699999999999999,32.079999999999998
2008-02-25-21-00,20.0,3.1600000000000001,32.07
2008-02-25-21-59,20.0,3.2200000000000002,32.159999999999997
2008-02-25-23-00,20.0,3.29,32.200000000000003
2008-02-26-00-00,20.0,3.3399999999999999,32.229999999999997
2008-02-26-00-59,20.0,3.3500000000000001,32.240000000000002
2008-02-26-02-00,20.0,3.2599999999999998,32.189999999999998
2008-02-26-03-00,20.0,3.1800000000000002,32.109999999999999
2008-02-26-03-59,20.0,3.1699999999999999,32.079999999999998
2008-02-26-05-00,20.0,3.1899999999999999,32.109999999999999
2008-02-26-06-00,20.0,3.1800000000000002,32.100000000000001
2008-02-26-06-59,20.0,3.1800000000000002,32.159999999999997
2008-02-26-08-00,20.0,3.1899999999999999,32.140000000000001
2008-02-26-09-00,20.0,3.2000000000000002,32.140000000000001
2008-02-26-09-59,20.0,3.2599999999999998,32.159999999999997
2008-02-26-11-00,20.0,3.27,32.18
2008-02-26-12-00,20.0,3.2400000000000002,32.149999999999999
2008-02-26-12-59,20.0,3.1800000000000002,32.090000000000003
2008-02-26-14-00,20.0,3.21,32.170000000000002
2008-02-26-15-00,20.0,3.2000000000000002,32.18
2008-02-26-15-59,20.0,3.1800000000000002,32.159999999999997
2008-02-26-17-00,20.0,3.1899999999999999,32.149999999999999
2008-02-26-18-00,20.0,3.1899999999999999,32.130000000000003
